listing_id,url,district,price,area_sqm,rooms,age_years,predicted_annual_rent,expected_yield_pct
6757346,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-يعقوب-الصفار-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6757346,حي المهدية,650000.0,129.0,4.0,0.0,55372.95723961223,8.52
6670773,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-السعادة/شارع-الكتاب-حي-السعادة-مدينة-الرياض-منطقة-الرياض-6670773,حي السعادة,680000.0,148.0,4.0,1.0,57905.11980653656,8.52
6615000,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-البرجسيات-حي-المرجان-مدينة-الرياض-منطقة-الرياض-6615000,حي الشرق,480000.0,195.0,3.0,0.0,40879.101195101204,8.52
6569791,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-رقم-53-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6569791,حي الملقا,1100000.0,142.0,4.0,2.0,93770.33319343066,8.52
6735021,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النظيم/شارع-الأشرفية-حي-النظيم-مدينة-الرياض-منطقة-الرياض-6735021,حي النظيم,380000.0,106.0,3.0,0.0,32377.209728234713,8.52
6574282,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-عبدالله-النحوي-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6574282,حي المهدية,800000.0,160.0,3.0,0.0,68068.67141118144,8.51
6503009,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-الدار-البيضاء/شارع-عبدالعزيز-السحيباني-حي-الدار-البيضاء-مدينة-الرياض-منطقة-الرياض-6503009,حي الدار البيضاء,390000.0,100.0,4.0,0.0,33178.1492100492,8.51
6459016,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-1473-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6459016,حي الرمال,620000.0,103.0,4.0,0.0,52777.88699541198,8.51
6573080,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-محمد-بن-هبة-الله-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6573080,حي المهدية,800000.0,130.0,3.0,0.0,68073.61841370407,8.51
6691816,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/شارع-995-الجنادرية-حي-الجنادرية-مدينة-الرياض-منطقة-الرياض-6691816,حي الجنادرية,460000.0,77.0,3.0,0.0,39167.427898027876,8.51
6568532,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-وادي-حقيل-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6568532,حي الصحافة,1450000.0,112.0,3.0,0.0,123436.74898989899,8.51
6550331,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-محمد-بن-هبة-الله-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6550331,حي المهدية,865000.0,129.0,3.0,0.0,73603.61253994823,8.51
6662589,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النظيم/شارع-الميناء-حي-الندوة-مدينة-الرياض-منطقة-الرياض-6662589,حي النظيم,500000.0,85.0,4.0,0.0,42479.78636363636,8.5
6753653,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النظيم/شارع-رقم-1-حي-الندوة-مدينة-الرياض-منطقة-الرياض-6753653,حي النظيم,500000.0,85.0,4.0,0.0,42518.953030303026,8.5
6762141,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-الحكم-بن-عمرو-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6762141,حي اليرموك,771000.0,153.0,3.0,0.0,65466.51337764437,8.49
6744937,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-أبي-القاسم-الأنصاري-حي-طويق-مدينة-الرياض-منطقة-الرياض-6744937,حي طويق,480000.0,149.0,4.0,2.0,40764.096414141415,8.49
6536875,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-محمد-بن-هبة-الله-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6536875,حي المهدية,830000.0,129.0,3.0,0.0,70504.7277210634,8.49
6707450,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الوادي/شارع-البحـــر-الأحــــمر-حي-الوادي-مدينة-الرياض-منطقة-الرياض-6707450,حي الوادي,1300000.0,131.0,3.0,1.0,110320.14547621987,8.49
6743562,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/حي-المرجان-مدينة-الرياض-منطقة-الرياض-6743562,حي الشرق,420000.0,86.0,3.0,1.0,35665.38070448074,8.49
6624408,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النظيم/شارع-الندوه-حي-الندوة-مدينة-الرياض-منطقة-الرياض-6624408,حي النظيم,500000.0,100.0,5.0,0.0,42464.17128427128,8.49
6591367,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-القادسية/شارع-وادي-السليف-حي-القادسية-مدينة-الرياض-منطقة-الرياض-6591367,حي القادسية,670000.0,110.0,4.0,0.0,56907.6642335695,8.49
6615334,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-الكاتب-حي-العارض-مدينة-الرياض-منطقة-الرياض-6615334,حي العارض,1350000.0,117.0,3.0,2.0,114664.56135541131,8.49
6686899,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-السعادة/شارع-سهيل-بن-بيضاء-حي-السعادة-مدينة-الرياض-منطقة-الرياض-6686899,حي السعادة,500000.0,53.0,3.0,0.0,42414.123788189114,8.48
6350665,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الوادي/شارع-وادي-الزرقاء-حي-الوادي-مدينة-الرياض-منطقة-الرياض-6350665,حي الوادي,1290000.0,117.0,4.0,0.0,109332.89587448821,8.48
6563266,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-أبي-الحسن-الأسفرائيني-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6563266,حي المهدية,850000.0,130.0,3.0,0.0,72038.77513579465,8.48
6694578,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-المحزم-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6694578,حي الياسمين,1000000.0,146.0,4.0,8.0,84825.703984061,8.48
6574637,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-الحزم/شارع-الدرب-حي-الحزم-مدينة-الرياض-منطقة-الرياض-6574637,حي الحزم,490000.0,124.0,4.0,0.0,41557.60406075407,8.48
6614374,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-أحمد-مفتي-المكي-الحنفي-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6614374,حي المهدية,750000.0,130.0,3.0,0.0,63564.23604063057,8.48
6675992,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-البلقاء-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6675992,حي الرمال,639000.0,144.0,3.0,0.0,54191.75406950423,8.48
6697029,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/شارع-غير-مسمى-حي-طيبة-مدينة-الرياض-منطقة-الرياض-6697029,حي طيبة,350000.0,108.0,2.0,0.0,29668.098271173283,8.48
6688940,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-تبوك-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6688940,حي اليرموك,735000.0,88.0,2.0,0.0,62341.31700836199,8.48
6588232,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الحلوة-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6588232,حي الملقا,1013000.0,94.0,3.0,1.0,85850.33344990798,8.47
6622143,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-القصر-حي-العارض-مدينة-الرياض-منطقة-الرياض-6622143,حي العارض,900000.0,104.0,2.0,1.0,76211.12793339023,8.47
6720776,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-الزهرة/شارع-أربيل-حي-الزهرة-مدينة-الرياض-منطقة-الرياض-6720776,حي الزهرة,570000.0,136.0,3.0,0.0,48293.33941798943,8.47
6405684,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-الحزم/شارع-محمد-بن-عوجان-حي-الحزم-مدينة-الرياض-منطقة-الرياض-6405684,حي الحزم,540000.0,168.0,5.0,0.0,45719.380804380824,8.47
6613365,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-السيل-الكبير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6613365,حي المهدية,700000.0,88.0,2.0,0.0,59190.148246753226,8.46
6669122,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-عمر-بن-عبدالقادر-مفتي-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6669122,حي المهدية,800000.0,126.0,3.0,0.0,67563.48820132387,8.45
6638048,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-الحافظ-بن-كثير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6638048,حي المهدية,690000.0,130.0,3.0,0.0,58321.92254504755,8.45
6484269,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ديراب/شارع-عبدالقادر-أسعد-مفتي-حي-ديراب-مدينة-الرياض-منطقة-الرياض-6484269,حي ديراب,390000.0,111.0,3.0,0.0,32936.91161616164,8.45
6504374,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ديراب/شارع-عبدالله-بن-مسرور-حي-ديراب-مدينة-الرياض-منطقة-الرياض-6504374,حي ديراب,500000.0,100.0,4.0,0.0,42249.55175565175,8.45
6504242,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-الزهرة/شارع-أربيل-حي-الزهرة-مدينة-الرياض-منطقة-الرياض-6504242,حي الزهرة,540000.0,138.0,4.0,0.0,45604.20194276094,8.45
6700570,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-487-الرمال-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6700570,حي الرمال,667000.0,130.0,2.0,0.0,56332.13000642354,8.45
6788948,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/شارع-منصور-بن-محمد-حي-طيبة-مدينة-الرياض-منطقة-الرياض-6788948,حي طيبة,350000.0,67.0,3.0,0.0,29569.846061346052,8.45
6725814,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الامير-ناصر-بن-سعود-بن-فرحان-ال-سعود-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6725814,حي الياسمين,850000.0,138.0,5.0,9.0,71817.35916305917,8.45
6748282,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-سليمان-بن-عبدالملك-بن-مروان-حي-طويق-مدينة-الرياض-منطقة-الرياض-6748282,حي طويق,485000.0,100.0,3.0,0.0,40958.572835497835,8.45
6370018,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الفيحاء/شارع-دنقلا-حي-الفيحاء-مدينة-الرياض-منطقة-الرياض-6370018,حي الفيحاء,553000.0,115.0,3.0,0.0,46726.980729259616,8.45
6513598,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الروابي/شارع-العدل-حي-الروابي-مدينة-الرياض-منطقة-الرياض-6513598,حي الروابي,600000.0,106.0,3.0,7.0,50719.4439116439,8.45
6783222,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-علي-البجادي-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6783222,حي الرمال,675000.0,135.0,3.0,0.0,56963.55291175865,8.44
6500575,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الا-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6500575,حي الملقا,1150000.0,143.0,3.0,0.0,97057.69300194818,8.44
6618008,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-العمرة-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6618008,حي الملقا,1050000.0,120.0,3.0,4.0,88602.24991485354,8.44
6622726,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-المزيريع-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6622726,حي اليرموك,716502.0,111.0,4.0,0.0,60473.255211424366,8.44
6638301,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-المزيريع-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6638301,حي اليرموك,716502.0,111.0,4.0,0.0,60473.255211424366,8.44
6684423,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-الشيخ-أحمد-بن-أمين-بيت-المال-حي-طويق-مدينة-الرياض-منطقة-الرياض-6684423,حي طويق,499000.0,125.0,3.0,0.0,42058.94941262441,8.43
6383724,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-الدار-البيضاء/شارع-عبدالقادر-الجزائري-حي-الدار-البيضاء-مدينة-الرياض-منطقة-الرياض-6383724,حي الدار البيضاء,450000.0,122.0,3.0,1.0,37950.795574795564,8.43
6559432,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-وادي-حقيل-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6559432,حي الصحافة,1450000.0,112.0,3.0,0.0,122234.42034632042,8.43
6779622,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-الحزم/شارع-القميري-حي-الحزم-الرياض-منطقة-الرياض-6779622,حي الحزم,370000.0,137.0,4.0,14.0,31202.851599326594,8.43
6666249,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-أحمد-مفتي-المكي-الحنفي-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6666249,حي المهدية,750000.0,180.0,3.0,0.0,63247.88245550744,8.43
6417939,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-الزهري-حي-طويق-مدينة-الرياض-منطقة-الرياض-6417939,حي طويق,500000.0,70.0,5.0,0.0,42159.64230399232,8.43
6759265,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/حي-الرمال-مدينة-الرياض-منطقة-الرياض-6759265,حي الرمال,550000.0,94.0,3.0,0.0,46351.88695037906,8.43
6353878,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النسيم-الشرقي/شارع-ابن-الرملي-حي-النسيم-الشرقي-مدينة-الرياض-منطقة-الرياض-6353878,حي النسيم الشرقي,737400.0,138.0,4.0,0.0,62154.965976615946,8.43
6785193,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-30هـ-حي-المرجان-مدينة-الرياض-منطقة-الرياض-6785193,حي الشرق,480000.0,192.0,3.0,0.0,40435.07791467792,8.42
6589731,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-أحمد-الكازروني-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6589731,حي المهدية,695000.0,128.0,3.0,0.0,58521.1059264809,8.42
6663780,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-جبل-العين-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6663780,حي ظهرة لبن,580000.0,101.0,3.0,0.0,48832.10666630591,8.42
6663176,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-جبل-العين-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6663176,حي ظهرة لبن,580000.0,101.0,3.0,0.0,48832.10666630591,8.42
6700200,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النسيم-الغربي/شارع-عبدالله-الفضل-حي-النسيم-الغربي-مدينة-الرياض-منطقة-الرياض-6700200,حي النسيم الغربي,585000.0,118.0,3.0,0.0,49276.023553320076,8.42
6663772,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-جبل-العين-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6663772,حي ظهرة لبن,580000.0,101.0,3.0,0.0,48832.10666630591,8.42
6401844,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-بدر/شارع-القلاع-حي-بدر-مدينة-الرياض-منطقة-الرياض-6401844,حي بدر,520000.0,173.0,4.0,0.0,43736.28188478188,8.41
6575939,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-محمد-بن-هبة-الله-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6575939,حي المهدية,850000.0,134.0,3.0,0.0,71460.5668264025,8.41
6370006,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الفيحاء/شارع-الميراد-حي-الفيحاء-مدينة-الرياض-منطقة-الرياض-6370006,حي الفيحاء,551000.0,110.0,3.0,0.0,46324.036014187164,8.41
6666640,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الخليج/شارع-سعيد-بن-أبي-العروبة-حي-الخليج-مدينة-الرياض-منطقة-الرياض-6666640,حي الخليج,550000.0,88.0,4.0,0.0,46271.800483775485,8.41
6390418,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الفيحاء/شارع-الخزيم-حي-الفيحاء-مدينة-الرياض-منطقة-الرياض-6390418,حي الفيحاء,583000.0,163.0,3.0,0.0,49041.375047175046,8.41
6728172,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-التنعيم-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6728172,حي المونسية,890000.0,141.0,3.0,0.0,74743.89694645634,8.4
6732290,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/حي-الرمال-مدينة-الرياض-منطقة-الرياض-6732290,حي الرمال,600000.0,94.0,3.0,0.0,50389.703467902924,8.4
6673683,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-عوضه-محمد-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6673683,حي المهدية,750000.0,188.0,4.0,0.0,62998.34932659929,8.4
6672017,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النسيم-الغربي/شارع-حسن-بن-عيدان-حي-النسيم-الغربي-مدينة-الرياض-منطقة-الرياض-6672017,حي النسيم الغربي,490000.0,81.0,2.0,0.0,41169.83957543735,8.4
6662412,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/شارع-النسور-حي-طيبة-مدينة-الرياض-منطقة-الرياض-6662412,حي طيبة,550000.0,207.0,5.0,0.0,46152.38178118177,8.39
6577556,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-وادي-حقيل-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6577556,حي الصحافة,1450000.0,112.0,3.0,0.0,121699.0883357384,8.39
6426713,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النهضة/شارع-سعد-بن-عامر-الأنصاري-حي-النهضة-مدينة-الرياض-منطقة-الرياض-6426713,حي النهضة,800000.0,133.0,4.0,0.0,67159.31042228543,8.39
6563302,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-محمد-بن-هبة-الله-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6563302,حي المهدية,850000.0,135.0,3.0,0.0,71317.23182640252,8.39
6750020,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-القادسية/شارع-وادي-الحياة-حي-القادسية-مدينة-الرياض-منطقة-الرياض-6750020,حي القادسية,730000.0,138.0,3.0,0.0,61253.77355663862,8.39
6390734,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الفيحاء/شارع-سلام-حي-الفيحاء-مدينة-الرياض-منطقة-الرياض-6390734,حي الفيحاء,562000.0,135.0,3.0,0.0,47137.40575630229,8.39
6751155,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-عبدالرحمن-بن-إبراهيم-حي-طويق-مدينة-الرياض-منطقة-الرياض-6751155,حي طويق,490000.0,107.0,3.0,0.0,41083.25072150071,8.38
6509647,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-السويدي-الغربي/شارع-مروان-بن-أبي-حفصة-حي-السويدي-الغربي-مدينة-الرياض-منطقة-الرياض-6509647,حي السويدي الغربي,550000.0,94.0,2.0,0.0,46102.218734968745,8.38
6713745,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النسيم-الغربي/شارع-علي-بن-أبي-عمرو-حي-النسيم-الغربي-مدينة-الرياض-منطقة-الرياض-6713745,حي النسيم الغربي,650000.0,65.0,3.0,2.0,54463.98131143132,8.38
6660564,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المنار/شارع-ابي-العتاهية-حي-المنار-مدينة-الرياض-منطقة-الرياض-6660564,حي المنار,780000.0,124.0,3.0,0.0,65375.91997365384,8.38
6725569,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-زين-العابدين-المنوفي-حي-البيان-مدينة-الرياض-منطقة-الرياض-6725569,حي الشرق,500000.0,73.0,4.0,0.0,41918.73024568024,8.38
6703254,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/حي-المرجان-مدينة-الرياض-منطقة-الرياض-6703254,حي الشرق,400000.0,85.0,3.0,0.0,33532.37635142634,8.38
6492553,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-أحمد-الأبشيطي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6492553,حي العارض,900000.0,140.0,4.0,0.0,75392.94360269357,8.38
6564125,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-وادي-حقيل-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6564125,حي الصحافة,1450000.0,112.0,3.0,0.0,121527.14439634448,8.38
6547426,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-محمد-بن-هبة-الله-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6547426,حي المهدية,860000.0,120.0,3.0,0.0,72033.81225134798,8.38
6751646,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-عبدالرحمن-بن-إبراهيم-حي-طويق-مدينة-الرياض-منطقة-الرياض-6751646,حي طويق,490000.0,107.0,3.0,0.0,41083.25072150071,8.38
6743119,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-وادي-الأنيعم-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6743119,حي الرمال,676000.0,124.0,3.0,0.0,56560.87082755204,8.37
6552036,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-محمد-بن-شيبة-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6552036,حي الرمال,750000.0,107.0,3.0,0.0,62781.6422341939,8.37
6637831,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-رقم-53-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6637831,حي الملقا,1200000.0,142.0,3.0,2.0,100405.48638473873,8.37
6573059,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-أحمد-مفتي-المكي-الحنفي-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6573059,حي المهدية,800000.0,127.0,3.0,0.0,66988.00455914908,8.37
6711410,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-السعادة/شارع-شهيد-الدين-ثم-الوطن-عبدالرحمن-سعيد-عبد-حي-السعادة-مدينة-الرياض-منطقة-الرياض-6711410,حي السعادة,564000.0,145.0,3.0,0.0,47225.94131327814,8.37
6533939,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-نصر-بن-عمران-حي-البيان-مدينة-الرياض-منطقة-الرياض-6533939,حي الشرق,500000.0,100.0,4.0,0.0,41833.898595848594,8.37
6563295,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-أبي-الحسن-الأسفرائيني-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6563295,حي المهدية,850000.0,160.0,3.0,0.0,71125.0794038251,8.37
6724866,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-السعادات-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6724866,حي الملقا,825000.0,128.0,3.0,2.0,68950.24091898758,8.36
6641840,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/شارع-الغصون-حي-الجنادرية-مدينة-الرياض-منطقة-الرياض-6641840,حي الجنادرية,610000.0,176.0,3.0,0.0,51000.002789802784,8.36
6665367,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-عمر-الصفار-حي-المرجان-مدينة-الرياض-منطقة-الرياض-6665367,حي الشرق,430000.0,61.0,3.0,0.0,35964.24567099569,8.36
6730895,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-البلقاء-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6730895,حي الرمال,702000.0,182.0,4.0,0.0,58698.46632182635,8.36
6568839,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-فؤاد-محمد-عمر-توفيق-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6568839,حي المهدية,650000.0,130.0,3.0,0.0,54366.749805749794,8.36
6588204,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-محمد-بن-أحمد-الغزوي-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6588204,حي المهدية,690000.0,125.0,3.0,0.0,57711.09319199319,8.36
6729514,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-الحزم/شارع-سماك-بن-أوس-حي-الحزم-مدينة-الرياض-منطقة-الرياض-6729514,حي الحزم,420000.0,107.0,3.0,0.0,35121.24968734969,8.36
6721898,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-العشيرة-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6721898,حي ظهرة لبن,550000.0,122.0,4.0,11.0,45989.763078717566,8.36
