listing_id,url,status,first_seen,last_seen
6683313,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-الياسمين/شارع-الامير-عبدالله-بن-سعود-بن-عبدالله-صنيتان-ال-سعود-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6683313,جديد,2026-08-02,2026-08-02
6490053,https://sa.aqar.fm/شقق-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-يوسف-بن-مصامد-حي-طويق-مدينة-الرياض-منطقة-الرياض-6490053,جديد,2026-08-02,2026-08-02
6784597,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-القيروان/شارع-عقرباء-132-حي-عقرباء-مدينة-الجبيلة-منطقة-الرياض-6784597,جديد,2026-08-02,2026-08-02
6634400,https://sa.aqar.fm/شقق-للإيجار/الرياض/غرب-الرياض/حي-عرقة/شارع-الفوانيس-حي-عرقة-مدينة-الرياض-منطقة-الرياض-6634400,جديد,2026-08-02,2026-08-02
6744845,https://sa.aqar.fm/شقق-للإيجار/الرياض/غرب-الرياض/حي-الحزم/شارع-القهيب-حي-الحزم-الرياض-منطقة-الرياض-6744845,جديد,2026-08-02,2026-08-02
6751023,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-62-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6751023,جديد,2026-08-02,2026-08-02
6720836,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-القيروان/شارع-الأمير-خالد-بن-بندر-بن-عبدالعزيز-الفرعي-حي-القيروان-مدينة-الرياض-منطقة-الرياض-6720836,جديد,2026-08-02,2026-08-02
6797159,https://sa.aqar.fm/شقق-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-سفيان-بن-ثابت-حي-طويق-الرياض-منطقة-الرياض-6797159,جديد,2026-08-02,2026-08-02
6513732,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-الياسمين/شارع-الخيالة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6513732,جديد,2026-08-02,2026-08-02
6648362,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-العقيق/شارع-البحر-المتوسط-حي-العقيق-مدينة-الرياض-منطقة-الرياض-6648362,جديد,2026-08-02,2026-08-02
6786760,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-الملك-فيصل/شارع-الأمير-سعود-الكبير-بن-عبدالعزيز-آل-سعو-حي-الملك-فيصل-مدينة-الرياض-منطقة-الرياض-6786760,جديد,2026-08-02,2026-08-02
6799441,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-العارض/شارع-اللؤلؤه-حي-العارض-مدينة-الرياض-منطقة-الرياض-6799441,جديد,2026-08-02,2026-08-02
6622712,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-العقيق/شارع-قلعة-صلاح-الدين-حي-العقيق-مدينة-الرياض-منطقة-الرياض-6622712,جديد,2026-08-02,2026-08-02
6732758,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-القدس/شارع-الأمير-سعود-الكبير-بن-عبدالعزيز-آل-سعو-حي-القدس-مدينة-الرياض-منطقة-الرياض-6732758,جديد,2026-08-02,2026-08-02
6669960,https://sa.aqar.fm/شقق-للإيجار/الرياض/غرب-الرياض/حي-المهدية/شارع-وادي-هرجاب-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6669960,جديد,2026-08-02,2026-08-02
6601871,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-العقيق/شارع-التحلية-حي-العقيق-مدينة-الرياض-منطقة-الرياض-6601871,جديد,2026-08-02,2026-08-02
6686423,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-المونسية/شارع-التاج-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6686423,جديد,2026-08-02,2026-08-02
6763749,https://sa.aqar.fm/شقق-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-نمار/شارع-عقبة-بن-عثمان-بن-خلدة-حي-العوالي-مدينة-الرياض-منطقة-الرياض-6763749,جديد,2026-08-02,2026-08-02
6717274,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-حطين/شارع-الامير-فيصل-بن-عبدالله-بن-عبدالرحمن-حي-حطين-مدينة-الرياض-منطقة-الرياض-6717274,جديد,2026-08-02,2026-08-02
6629317,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-العقيق/شارع-إبراهيم-بن-نغيمش-حي-العقيق-مدينة-الرياض-منطقة-الرياض-6629317,جديد,2026-08-02,2026-08-02
6630018,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-487-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6630018,جديد,2026-08-02,2026-08-02
6734362,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-الياسمين/شارع-البحرية-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6734362,جديد,2026-08-02,2026-08-02
6785459,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-الياسمين/شارع-رقم-134-حي-الياسمين-الرياض-منطقة-الرياض-6785459,جديد,2026-08-02,2026-08-02
6654118,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-507-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6654118,جديد,2026-08-02,2026-08-02
6765350,https://sa.aqar.fm/شقق-للإيجار/الرياض/جنوب-الرياض/حي-الدار-البيضاء/شارع-طلال-بن-خالد-حي-الدار-البيضاء-مدينة-الرياض-منطقة-الرياض-6765350,جديد,2026-08-02,2026-08-02
6499872,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-العارض/شارع-ثعلبة-بن-سعد-الخزرجي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6499872,جديد,2026-08-02,2026-08-02
6771002,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/شارع-محمد-علي-جناح-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6771002,جديد,2026-08-02,2026-08-02
6614799,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-الوادي/شارع-وادي-الزرقاء-حي-الوادي-مدينة-الرياض-منطقة-الرياض-6614799,جديد,2026-08-02,2026-08-02
6516551,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-الربيع/شارع-القلعة-حي-الربيع-مدينة-الرياض-منطقة-الرياض-6516551,جديد,2026-08-02,2026-08-02
6616300,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-قرطبة/شارع-الشهرة-حي-قرطبة-مدينة-الرياض-منطقة-الرياض-6616300,جديد,2026-08-02,2026-08-02
6690400,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-الندى/شارع-وادي-مطعم-حي-الندى-مدينة-الرياض-منطقة-الرياض-6690400,جديد,2026-08-02,2026-08-02
6630454,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-الملقا/شارع-الحوطة-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6630454,جديد,2026-08-02,2026-08-02
6537358,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-قرطبة/شارع-الحديثة-حي-قرطبة-مدينة-الرياض-منطقة-الرياض-6537358,جديد,2026-08-02,2026-08-02
