listing_id,url,district,rooms,price,area_sqm,expected_annual_rent_sakani,sakani_deals_count,sakani_trusted,expected_yield_pct_sakani,ad_price_per_sqm,comparable_sale_deals_count,comparable_median_price_per_sqm,price_ratio,verdict_price
6780508,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الحارث-بن-عبدالرحمن-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6780508,حي النرجس,2.0,850000.0,77.0,45700,861,True,5.38,11039,76,10874.0,1.02,🟢 سعر عادل
6786471,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الكوكب-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6786471,حي النرجس,2.0,850000.0,250.0,45700,861,True,5.38,3400,30,8606.0,0.4,🔴 REVIEW
6750195,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الكوكب-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6750195,حي النرجس,2.0,850000.0,250.0,45700,861,True,5.38,3400,30,8606.0,0.4,🔴 REVIEW
6768333,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-البلقاء-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6768333,حي الرمال,4.0,630000.0,124.0,33800,867,True,5.37,5081,422,5228.0,0.97,🟢 سعر عادل
6731088,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-البلقاء-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6731088,حي الرمال,4.0,630000.0,124.0,33800,867,True,5.37,5081,422,5228.0,0.97,🟢 سعر عادل
6625292,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-ابي-الحسن-علي-الجرجاني-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6625292,حي الرمال,4.0,630000.0,132.0,33800,867,True,5.37,4773,429,5221.0,0.91,🟢 سعر عادل
6740555,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-الكمال-بن-طلحة-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6740555,حي الرمال,4.0,630000.0,85.0,33800,867,True,5.37,7412,136,6026.0,1.23,🟡 مبالغ فيه
6753448,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-البلقاء-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6753448,حي الرمال,4.0,630000.0,124.0,33800,867,True,5.37,5081,422,5228.0,0.97,🟢 سعر عادل
6724340,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-الأبشيهي-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6724340,حي الرمال,4.0,630000.0,58.0,33800,867,True,5.37,10862,21,10651.0,1.02,🟢 سعر عادل
6641132,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-أبي-موسى-عيسى-بن-دواد-السطاس-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6641132,حي الرمال,4.0,630000.0,148.0,33800,867,True,5.37,4257,397,5191.0,0.82,🟢 سعر عادل
6666022,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-ثابت-النحوي-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6666022,حي الرمال,4.0,630000.0,59.0,33800,867,True,5.37,10678,25,10302.0,1.04,🟢 سعر عادل
6784999,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-عبدالقدوس-الأنصاري-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6784999,حي الرمال,4.0,630000.0,100.0,33800,867,True,5.37,6300,264,5696.0,1.11,🟢 سعر عادل
6635540,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشهداء/شارع-شهيد-الدين-ثم-الوطن-عبدالرحمن-إبراهيم-حي-الشهداء-مدينة-الرياض-منطقة-الرياض-6635540,حي الشهداء,2.0,990000.0,98.0,53100,296,True,5.36,10102,2,,,
6759477,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-صالح-بن-محمد-حي-القيروان-الرياض-منطقة-الرياض-6759477,حي القيروان,2.0,999000.0,85.0,53400,190,True,5.35,11753,15,10046.0,1.17,🟡 مبالغ فيه
6727864,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-محمد-بن-عبدالعزيز-العجاجي-حي-القيروان-مدينة-الرياض-منطقة-الرياض-6727864,حي القيروان,2.0,1000000.0,99.0,53400,190,True,5.34,10101,28,7879.0,1.28,🟡 مبالغ فيه
6733823,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-البلقاء-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6733823,حي الرمال,4.0,634000.0,89.0,33800,867,True,5.33,7124,180,5772.0,1.23,🟡 مبالغ فيه
6407042,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-مؤيد-الدين-الحارثي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6407042,حي النرجس,3.0,975000.0,115.0,52000,2100,True,5.33,8478,513,8516.0,1.0,🟢 سعر عادل
6731938,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-البلقاء-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6731938,حي الرمال,4.0,634000.0,150.0,33800,867,True,5.33,4227,396,5193.0,0.81,🟢 سعر عادل
6406922,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-مؤيد-الدين-الحارثي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6406922,حي النرجس,3.0,975000.0,115.0,52000,2100,True,5.33,8478,513,8516.0,1.0,🟢 سعر عادل
6780376,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-البلقاء-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6780376,حي الرمال,4.0,634000.0,89.0,33800,867,True,5.33,7124,180,5772.0,1.23,🟡 مبالغ فيه
6488066,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-مؤيد-الدين-الحارثي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6488066,حي النرجس,3.0,975000.0,160.0,52000,2100,True,5.33,6094,573,7969.0,0.76,🟢 سعر عادل
6407044,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-مؤيد-الدين-الحارثي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6407044,حي النرجس,3.0,975000.0,115.0,52000,2100,True,5.33,8478,513,8516.0,1.0,🟢 سعر عادل
6745288,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الربيع/شارع-ابي-بن-معاذ-الانصاري-حي-الربيع-مدينة-الرياض-منطقة-الرياض-6745288,حي الربيع,3.0,900000.0,138.0,48000,389,True,5.33,6522,35,7415.0,0.88,🟢 سعر عادل
6766846,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الندى/شارع-القرانة-حي-الندى-مدينة-الرياض-منطقة-الرياض-6766846,حي الندى,4.0,1280000.0,128.0,68100,104,True,5.32,10000,100,8406.0,1.19,🟡 مبالغ فيه
6664524,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-شعيب-المغربي-حي-النرجس-الرياض-منطقة-الرياض-6664524,حي النرجس,3.0,980000.0,106.0,52000,2100,True,5.31,9245,402,8640.0,1.07,🟢 سعر عادل
6535660,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشهداء/شارع-عشباء-حي-الشهداء-مدينة-الرياض-منطقة-الرياض-6535660,حي الشهداء,2.0,1000000.0,98.0,53100,296,True,5.31,10204,2,,,
6686257,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الإعتماد-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6686257,حي الملقا,2.0,930000.0,87.0,49400,640,True,5.31,10690,26,9898.0,1.08,🟢 سعر عادل
6573657,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-حرة-تبوك-حي-النرجس-الرياض-منطقة-الرياض-6573657,حي النرجس,3.0,980000.0,121.0,52000,2100,True,5.31,8099,599,8498.0,0.95,🟢 سعر عادل
6598896,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الخيالة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6598896,حي الياسمين,3.0,940000.0,147.0,49800,1000,True,5.3,6395,121,7186.0,0.89,🟢 سعر عادل
6752800,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-البلقاء-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6752800,حي الرمال,4.0,639000.0,90.0,33800,867,True,5.29,7100,184,5772.0,1.23,🟡 مبالغ فيه
6772892,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-البلقاء-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6772892,حي الرمال,4.0,639000.0,90.0,33800,867,True,5.29,7100,184,5772.0,1.23,🟡 مبالغ فيه
6806309,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-جبل-الضبيان-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6806309,حي الرمال,2.0,650000.0,123.0,34400,740,True,5.29,5285,426,5246.0,1.01,🟢 سعر عادل
6757185,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/حي-الرمال-مدينة-الرياض-منطقة-الرياض-6757185,حي الرمال,2.0,650000.0,149.0,34400,740,True,5.29,4362,398,5193.0,0.84,🟢 سعر عادل
6639690,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-أمين-الرافعي-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6639690,حي الرمال,4.0,639000.0,147.0,33800,867,True,5.29,4347,407,5191.0,0.84,🟢 سعر عادل
6816536,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-جبل-الضبيان-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6816536,حي الرمال,2.0,650000.0,123.0,34400,740,True,5.29,5285,426,5246.0,1.01,🟢 سعر عادل
6729834,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-البلقاء-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6729834,حي الرمال,4.0,639000.0,90.0,33800,867,True,5.29,7100,184,5772.0,1.23,🟡 مبالغ فيه
6380031,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-عبدالجبار-بن-حسن-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6380031,حي الرمال,2.0,650000.0,175.0,34400,740,True,5.29,3714,293,5061.0,0.73,🟢 سعر عادل
6731348,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-البلقاء-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6731348,حي الرمال,4.0,639000.0,90.0,33800,867,True,5.29,7100,184,5772.0,1.23,🟡 مبالغ فيه
6664992,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-قرطبة/شارع-وادي-الشوكة-حي-قرطبة-مدينة-الرياض-منطقة-الرياض-6664992,حي قرطبة,3.0,900000.0,137.0,47500,1400,True,5.28,6569,71,7081.0,0.93,🟢 سعر عادل
6620185,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-سويد-بن-حارثة-حي-حطين-مدينة-الرياض-منطقة-الرياض-6620185,حي حطين,3.0,1300000.0,121.0,68700,391,True,5.28,10744,37,9743.0,1.1,🟢 سعر عادل
6569791,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-رقم-53-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6569791,حي الملقا,4.0,1100000.0,142.0,58100,924,True,5.28,7746,142,8768.0,0.88,🟢 سعر عادل
6816271,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-سويد-بن-حارثة-حي-حطين-الرياض-منطقة-الرياض-6816271,حي حطين,3.0,1300000.0,109.0,68700,391,True,5.28,11927,30,10799.0,1.1,🟢 سعر عادل
6641335,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-وادي-وج-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6641335,حي الملقا,4.0,1100000.0,138.0,58100,924,True,5.28,7971,142,8782.0,0.91,🟢 سعر عادل
6625248,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-أبحر-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6625248,حي الملقا,4.0,1100000.0,133.0,58100,924,True,5.28,8271,140,8839.0,0.94,🟢 سعر عادل
6818929,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الخيالة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6818929,حي الياسمين,4.0,1050000.0,147.0,55200,457,True,5.26,7143,121,7186.0,0.99,🟢 سعر عادل
6683885,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الخيالة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6683885,حي الياسمين,4.0,1050000.0,203.0,55200,457,True,5.26,5172,60,3905.0,1.32,🟡 مبالغ فيه
6678686,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-سليمان-الحقيل-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6678686,حي النرجس,3.0,989000.0,108.0,52000,2100,True,5.26,9157,424,8632.0,1.06,🟢 سعر عادل
6683910,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الخيالة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6683910,حي الياسمين,4.0,1050000.0,203.0,55200,457,True,5.26,5172,60,3905.0,1.32,🟡 مبالغ فيه
6527856,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الخيالة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6527856,حي الياسمين,4.0,1050000.0,159.0,55200,457,True,5.26,6604,105,6854.0,0.96,🟢 سعر عادل
6652910,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-رخي-العنبري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6652910,حي العارض,3.0,850000.0,109.0,44600,1600,True,5.25,7798,153,8676.0,0.9,🟢 سعر عادل
6712799,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-عبدالرحمن-بن-محمد-بن-مسلمه-الانصاري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6712799,حي العارض,3.0,850000.0,130.0,44600,1600,True,5.25,6538,197,8378.0,0.78,🟢 سعر عادل
6773062,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-عبدالملك-القلعي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6773062,حي العارض,3.0,850000.0,112.0,44600,1600,True,5.25,7589,166,8646.0,0.88,🟢 سعر عادل
6769478,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-اسماء-بنت-مالك-حي-العارض-مدينة-الرياض-منطقة-الرياض-6769478,حي العارض,3.0,850000.0,116.0,44600,1600,True,5.25,7328,185,8465.0,0.87,🟢 سعر عادل
6691208,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-رخي-العنبري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6691208,حي العارض,3.0,850000.0,111.0,44600,1600,True,5.25,7658,160,8664.0,0.88,🟢 سعر عادل
6690652,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-رخي-العنبري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6690652,حي العارض,3.0,850000.0,109.0,44600,1600,True,5.25,7798,153,8676.0,0.9,🟢 سعر عادل
6635125,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-رخي-العنبري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6635125,حي العارض,3.0,850000.0,109.0,44600,1600,True,5.25,7798,153,8676.0,0.9,🟢 سعر عادل
6483860,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-الكوثر-حي-العارض-مدينة-الرياض-منطقة-الرياض-6483860,حي العارض,3.0,850000.0,113.0,44600,1600,True,5.25,7522,171,8607.0,0.87,🟢 سعر عادل
6620342,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-رخي-العنبري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6620342,حي العارض,3.0,850000.0,109.0,44600,1600,True,5.25,7798,153,8676.0,0.9,🟢 سعر عادل
6621329,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-رخي-العنبري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6621329,حي العارض,3.0,850000.0,109.0,44600,1600,True,5.25,7798,153,8676.0,0.9,🟢 سعر عادل
6632673,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-ريحانه-بنت-زيد-حي-العارض-مدينة-الرياض-منطقة-الرياض-6632673,حي العارض,3.0,850000.0,130.0,44600,1600,True,5.25,6538,197,8378.0,0.78,🟢 سعر عادل
6635134,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-رخي-العنبري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6635134,حي العارض,3.0,850000.0,109.0,44600,1600,True,5.25,7798,153,8676.0,0.9,🟢 سعر عادل
6700015,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-عبدالمنعم-القلعي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6700015,حي العارض,3.0,850000.0,125.0,44600,1600,True,5.25,6800,193,8416.0,0.81,🟢 سعر عادل
6536192,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-القصر-حي-العارض-مدينة-الرياض-منطقة-الرياض-6536192,حي العارض,3.0,850000.0,99.0,44600,1600,True,5.25,8586,121,8946.0,0.96,🟢 سعر عادل
6620348,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-رخي-العنبري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6620348,حي العارض,3.0,850000.0,111.0,44600,1600,True,5.25,7658,160,8664.0,0.88,🟢 سعر عادل
6621303,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-رخي-العنبري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6621303,حي العارض,3.0,850000.0,111.0,44600,1600,True,5.25,7658,160,8664.0,0.88,🟢 سعر عادل
6635128,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-رخي-العنبري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6635128,حي العارض,3.0,850000.0,111.0,44600,1600,True,5.25,7658,160,8664.0,0.88,🟢 سعر عادل
6693794,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-رخي-العنبري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6693794,حي العارض,3.0,850000.0,109.0,44600,1600,True,5.25,7798,153,8676.0,0.9,🟢 سعر عادل
6702494,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-رخي-العنبري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6702494,حي العارض,3.0,850000.0,109.0,44600,1600,True,5.25,7798,153,8676.0,0.9,🟢 سعر عادل
6621286,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-رخي-العنبري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6621286,حي العارض,3.0,850000.0,109.0,44600,1600,True,5.25,7798,153,8676.0,0.9,🟢 سعر عادل
6620355,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-رخي-العنبري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6620355,حي العارض,3.0,850000.0,109.0,44600,1600,True,5.25,7798,153,8676.0,0.9,🟢 سعر عادل
6702488,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-رخي-العنبري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6702488,حي العارض,3.0,850000.0,109.0,44600,1600,True,5.25,7798,153,8676.0,0.9,🟢 سعر عادل
6693805,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-رخي-العنبري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6693805,حي العارض,3.0,850000.0,109.0,44600,1600,True,5.25,7798,153,8676.0,0.9,🟢 سعر عادل
6822724,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-احمد-بن-سعيد-ابن-الهندي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6822724,حي العارض,3.0,850000.0,110.0,44600,1600,True,5.25,7727,155,8676.0,0.89,🟢 سعر عادل
6822895,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الخيالة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6822895,حي الياسمين,3.0,950000.0,159.0,49800,1000,True,5.24,5975,105,6854.0,0.87,🟢 سعر عادل
6643018,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-صالح-الخزرجي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6643018,حي النرجس,4.0,1100000.0,148.0,57600,863,True,5.24,7432,646,8048.0,0.92,🟢 سعر عادل
6770264,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الندى/شارع-القريات-حي-الندى-مدينة-الرياض-منطقة-الرياض-6770264,حي الندى,2.0,980000.0,69.0,51400,117,True,5.24,14203,4,9291.0,1.53,🟡 مبالغ فيه
6819397,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الخيالة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6819397,حي الياسمين,3.0,950000.0,159.0,49800,1000,True,5.24,5975,105,6854.0,0.87,🟢 سعر عادل
6764291,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-التنعيم-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6764291,حي المونسية,4.0,750000.0,159.0,39300,684,True,5.24,4717,85,6701.0,0.7,🟢 سعر عادل
6813574,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الخيالة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6813574,حي الياسمين,3.0,950000.0,159.0,49800,1000,True,5.24,5975,105,6854.0,0.87,🟢 سعر عادل
6811950,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الخيالة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6811950,حي الياسمين,3.0,950000.0,159.0,49800,1000,True,5.24,5975,105,6854.0,0.87,🟢 سعر عادل
6814118,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الخيالة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6814118,حي الياسمين,3.0,950000.0,142.0,49800,1000,True,5.24,6690,126,7369.0,0.91,🟢 سعر عادل
6813235,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الخيالة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6813235,حي الياسمين,3.0,950000.0,159.0,49800,1000,True,5.24,5975,105,6854.0,0.87,🟢 سعر عادل
6822116,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الخيالة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6822116,حي الياسمين,3.0,950000.0,159.0,49800,1000,True,5.24,5975,105,6854.0,0.87,🟢 سعر عادل
6500246,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الريان/شارع-الأمير-ماجد-بن-عبدالعزيز-حي-الريان-مدينة-الرياض-منطقة-الرياض-6500246,حي الريان,4.0,800000.0,137.0,41900,195,True,5.24,5839,859,3174.0,1.84,🟡 مبالغ فيه
6632851,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الحلوة-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6632851,حي الملقا,3.0,1050000.0,175.0,54800,1400,True,5.22,6000,79,8153.0,0.74,🟢 سعر عادل
6517584,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الحماسة-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6517584,حي الملقا,3.0,1050000.0,139.0,54800,1400,True,5.22,7554,142,8782.0,0.86,🟢 سعر عادل
6618008,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-العمرة-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6618008,حي الملقا,3.0,1050000.0,120.0,54800,1400,True,5.22,8750,141,9113.0,0.96,🟢 سعر عادل
6701774,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-رقم-29-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6701774,حي الياسمين,2.0,900000.0,119.0,47000,452,True,5.22,7563,104,8226.0,0.92,🟢 سعر عادل
6485674,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/حي-الملقا-مدينة-الرياض-منطقة-الرياض-6485674,حي الملقا,3.0,1050000.0,110.0,54800,1400,True,5.22,9545,114,9317.0,1.02,🟢 سعر عادل
6691945,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-سليمان-بن-عبدالعزيز-السليم-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6691945,حي النرجس,3.0,998000.0,135.0,52000,2100,True,5.21,7393,689,8327.0,0.89,🟢 سعر عادل
6535662,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشهداء/شارع-عشباء-حي-الشهداء-مدينة-الرياض-منطقة-الرياض-6535662,حي الشهداء,2.0,1020000.0,104.0,53100,296,True,5.21,9808,2,,,
6770303,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-قرطبة/شارع-أحمد-بن-ميسر-حي-قرطبة-مدينة-الرياض-منطقة-الرياض-6770303,حي قرطبة,2.0,850000.0,112.0,44200,561,True,5.2,7589,43,7437.0,1.02,🟢 سعر عادل
6762889,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-القصر-حي-العارض-مدينة-الرياض-منطقة-الرياض-6762889,حي العارض,2.0,800000.0,99.0,41600,600,True,5.2,8081,121,8946.0,0.9,🟢 سعر عادل
