listing_id,url,status,first_seen,last_seen
6584464,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-نجران-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6584464,جديد,2026-07-26,2026-07-26
6746189,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-صالح-بن-أحمد-الحلبي-حي-طويق-مدينة-الرياض-منطقة-الرياض-6746189,جديد,2026-07-26,2026-07-26
6625359,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الخيالة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6625359,جديد,2026-07-26,2026-07-26
6691214,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الدهناء-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6691214,جديد,2026-07-26,2026-07-26
6546702,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-السعادة/شارع-شهيد-الدين-ثم-الوطن-عبدالرحمن-سعيد-عبد-حي-السعادة-مدينة-الرياض-منطقة-الرياض-6546702,جديد,2026-07-26,2026-07-26
6564854,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-إبراهيم-بن-علي-بن-علوي-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6564854,جديد,2026-07-26,2026-07-26
6700240,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-ممر75-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6700240,جديد,2026-07-26,2026-07-26
6763577,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-الاعتدال-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6763577,جديد,2026-07-26,2026-07-26
6688775,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-محمد-بن-هبة-الله-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6688775,جديد,2026-07-26,2026-07-26
6515153,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-السيل-الكبير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6515153,جديد,2026-07-26,2026-07-26
