listing_id,url,district,price,area_sqm,ad_price_per_sqm,comparable_deals_count,comparable_median_price_per_sqm,ratio,verdict,reason
6785720,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-القادسية/شارع-الشيخ-جابر-الاحمد-الصباح-حي-القادسية-الرياض-منطقة-الرياض-6785720,حي القادسية,95000.0,165.0,576,236,5506,0.1,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (10% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6750195,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الكوكب-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6750195,حي النرجس,850000.0,250.0,3400,1046,9400,0.36,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (36% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6786471,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الكوكب-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6786471,حي النرجس,850000.0,250.0,3400,1046,9400,0.36,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (36% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6781191,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-جبل-الأعراف-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6781191,حي النرجس,900000.0,250.0,3600,1046,9400,0.38,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (38% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6479611,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-مؤيد-الدين-الحارثي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6479611,حي النرجس,1100000.0,275.0,4000,1034,9194,0.44,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (44% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6479579,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-مؤيد-الدين-الحارثي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6479579,حي النرجس,1100000.0,275.0,4000,1034,9194,0.44,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (44% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6489654,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-مؤيد-الدين-الحارثي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6489654,حي النرجس,1100000.0,275.0,4000,1034,9194,0.44,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (44% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6806452,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/شارع-ابن-نعيم-حي-طيبة-مدينة-الرياض-منطقة-الرياض-6806452,حي طيبة,310000.0,250.0,1240,813,2619,0.47,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (47% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6724033,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-يدمه-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6724033,حي النرجس,1100000.0,250.0,4400,1046,9400,0.47,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (47% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6407066,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الحارث-بن-عبدالرحمن-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6407066,حي النرجس,975000.0,215.0,4535,1147,9167,0.49,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (49% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6407063,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الحارث-بن-عبدالرحمن-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6407063,حي النرجس,975000.0,215.0,4535,1147,9167,0.49,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (49% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6799233,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/شارع-العزيزيه-حي-طيبة-مدينة-الرياض-منطقة-الرياض-6799233,حي طيبة,310000.0,201.0,1542,729,3136,0.49,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (49% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6406956,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الحارث-بن-عبدالرحمن-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6406956,حي النرجس,975000.0,215.0,4535,1147,9167,0.49,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (49% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6799207,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/حي-طيبة-مدينة-الرياض-منطقة-الرياض-6799207,حي طيبة,320000.0,201.0,1592,729,3136,0.51,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (51% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6799223,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/شارع-العزيزيه-حي-طيبة-مدينة-الرياض-منطقة-الرياض-6799223,حي طيبة,320000.0,201.0,1592,729,3136,0.51,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (51% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6548093,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-خالد-بن-العاص-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6548093,حي النرجس,1300000.0,275.0,4727,1034,9194,0.51,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (51% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6799217,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/شارع-العزيزيه-حي-طيبة-مدينة-الرياض-منطقة-الرياض-6799217,حي طيبة,310000.0,182.0,1703,648,3228,0.53,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (53% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6789596,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/شارع-ابن-نعيم-حي-طيبة-مدينة-الرياض-منطقة-الرياض-6789596,حي طيبة,350000.0,250.0,1400,813,2619,0.53,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (53% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6794343,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-محمد-المنوفي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6794343,حي النرجس,850000.0,176.0,4830,1180,8846,0.55,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (55% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6799335,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/شارع-العزيزيه-حي-طيبة-مدينة-الرياض-منطقة-الرياض-6799335,حي طيبة,360000.0,250.0,1440,813,2619,0.55,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (55% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6510028,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-العدواني-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6510028,حي عكاظ,500000.0,306.0,1634,395,2960,0.55,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (55% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6409774,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-ابن-أبي-الفخار-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6409774,حي عكاظ,500000.0,300.0,1667,395,2969,0.56,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (56% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6754622,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الحارث-بن-عبدالرحمن-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6754622,حي النرجس,1250000.0,231.65,5396,965,9260,0.58,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (58% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6774511,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/شارع-العزيزيه-حي-طيبة-مدينة-الرياض-منطقة-الرياض-6774511,حي طيبة,370000.0,206.0,1796,730,3113,0.58,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (58% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6553101,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6553101,حي عكاظ,550000.0,325.0,1692,343,2856,0.59,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (59% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6629642,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-ريحانه-بنت-زيد-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6629642,حي النرجس,1460000.0,265.0,5509,1057,9389,0.59,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (59% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6490555,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الرافدة-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6490555,حي النرجس,1380000.0,250.0,5520,1046,9400,0.59,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (59% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6600100,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-رقم-254-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6600100,حي النرجس,1489000.0,270.0,5515,1042,9245,0.6,🔴 REVIEW,سعر المتر أرخص بشكل غير طبيعي (60% من صفقات مشابهة) -- تحقق من المساحة والصك قبل أي التزام
6748337,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/شارع-النسور-حي-طيبة-مدينة-الرياض-منطقة-الرياض-6748337,حي طيبة,380000.0,201.0,1891,729,3136,0.6,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (60%)
6749205,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/شارع-العزيزيه-حي-طيبة-مدينة-الرياض-منطقة-الرياض-6749205,حي طيبة,370000.0,194.0,1907,744,3166,0.6,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (60%)
6634242,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-رقم-454-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6634242,حي النرجس,1530000.0,270.0,5667,1042,9245,0.61,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (61%)
6785983,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-وادي-نعمان-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6785983,حي النرجس,1150000.0,200.0,5750,1200,9234,0.62,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (62%)
6601306,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-وادي-العين-حي-حطين-مدينة-الرياض-منطقة-الرياض-6601306,حي حطين,900000.0,149.0,6040,62,9757,0.62,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (62%)
6624824,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-القادسية/شارع-البسالة-حي-القادسية-مدينة-الرياض-منطقة-الرياض-6624824,حي القادسية,495000.0,142.0,3486,209,5666,0.62,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (62%)
6399127,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-وادي-الصمان-حي-حطين-مدينة-الرياض-منطقة-الرياض-6399127,حي حطين,1050000.0,174.0,6034,54,9789,0.62,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (62%)
6597941,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-رقم-454-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6597941,حي النرجس,1480000.0,250.0,5920,1046,9400,0.63,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (63%)
6779093,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-حكيم-بن-جابر-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6779093,حي النرجس,1170000.0,201.0,5821,1201,9231,0.63,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (63%)
6581618,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الشرق-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6581618,حي النرجس,1600000.0,278.0,5755,1018,9194,0.63,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (63%)
6598568,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الشرق-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6598568,حي النرجس,1105000.0,192.0,5755,1148,8954,0.64,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (64%)
6496511,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-عبدالرحمن-بن-سليمان-الرويشد-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6496511,حي النرجس,1600000.0,290.0,5517,1026,8636,0.64,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (64%)
6642373,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-سيف-الدين-الخطيب-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6642373,حي المهدية,1150000.0,336.0,3423,522,5386,0.64,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (64%)
6699895,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-عبدالرحيم-الحريمي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6699895,حي النرجس,1640000.0,273.2,6003,1034,9228,0.65,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (65%)
6775194,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-رقم-554-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6775194,حي النرجس,1390000.0,232.0,5991,969,9263,0.65,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (65%)
6651986,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-بشير-البصري-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6651986,حي النرجس,1250000.0,207.0,6039,1172,9122,0.66,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (66%)
6696627,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-سليمان-بن-عبدالعزيز-السليم-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6696627,حي النرجس,1226000.0,201.79,6076,1180,9225,0.66,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (66%)
6699901,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-عبدالرحيم-الحريمي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6699901,حي النرجس,1620000.0,262.6,6169,1057,9407,0.66,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (66%)
6752296,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-أبي-طاهر-إسماعيل-الجيطالي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6752296,حي النرجس,1650000.0,270.0,6111,1042,9245,0.66,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (66%)
6468256,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-عسفان-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6468256,حي النرجس,985000.0,165.0,5970,1191,8678,0.69,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (69%)
6741235,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الأمين-المهندس-عبدالله-بن-عبدالرحمن-ا-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6741235,حي النرجس,1300000.0,207.0,6280,1172,9122,0.69,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (69%)
6583708,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/شارع-السرح-حي-طيبة-مدينة-الرياض-منطقة-الرياض-6583708,حي طيبة,450000.0,250.0,1800,813,2619,0.69,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (69%)
6798109,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-محمد-بن-رزين-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6798109,حي النرجس,1100000.0,180.0,6111,1211,8912,0.69,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (69%)
6752766,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/شارع-النسور-حي-طيبة-مدينة-الرياض-منطقة-الرياض-6752766,حي طيبة,440000.0,201.0,2189,729,3136,0.7,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (70%)
6567102,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-طريف-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6567102,حي النرجس,1190000.0,190.0,6263,1158,8996,0.7,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (70%)
6609169,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-الرصافة-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6609169,حي عكاظ,500000.0,197.0,2538,427,3566,0.71,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (71%)
6622796,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-عبدالله-بن-دخيل-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6622796,حي عكاظ,500000.0,197.0,2538,427,3566,0.71,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (71%)
6593317,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/شارع-رشاد-حي-طيبة-مدينة-الرياض-منطقة-الرياض-6593317,حي طيبة,450000.0,201.0,2239,729,3136,0.71,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (71%)
6488066,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-مؤيد-الدين-الحارثي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6488066,حي النرجس,975000.0,160.0,6094,1210,8624,0.71,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (71%)
6606726,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-حسن-الفخري-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6606726,حي المهدية,675000.0,166.0,4066,113,5703,0.71,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (71%)
6671761,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-لا-يوجد-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6671761,حي النرجس,1250000.0,196.0,6378,1091,9006,0.71,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (71%)
6699684,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-عبدالرحيم-الحريمي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6699684,حي النرجس,1770000.0,268.8,6585,1032,9260,0.71,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (71%)
6659226,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-فؤاد-الخطيب-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6659226,حي عكاظ,500000.0,197.0,2538,427,3566,0.71,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (71%)
6589749,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-أحمد-الكازروني-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6589749,حي المهدية,790000.0,202.0,3911,103,5475,0.71,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (71%)
6365105,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-رباح-اللخمي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6365105,حي النرجس,1000000.0,160.0,6250,1210,8624,0.72,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (72%)
6751520,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-القادسية/شارع-وادي-الشرف-حي-القادسية-مدينة-الرياض-منطقة-الرياض-6751520,حي القادسية,490000.0,113.0,4336,104,6036,0.72,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (72%)
6662582,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-النسري-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6662582,حي المهدية,680000.0,166.0,4096,113,5703,0.72,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (72%)
6601511,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-السيل-الكبير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6601511,حي المهدية,550000.0,129.0,4264,55,5945,0.72,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (72%)
6557121,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-طياش-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6557121,حي عكاظ,550000.0,230.0,2391,490,3323,0.72,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (72%)
6478080,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-التحلية-حي-حطين-مدينة-الرياض-منطقة-الرياض-6478080,حي حطين,1050000.0,150.0,7000,62,9757,0.72,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (72%)
6606057,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-السيل-الكبير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6606057,حي المهدية,550000.0,129.0,4264,55,5945,0.72,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (72%)
6697900,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-علقمة-بن-وائل-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6697900,حي النرجس,950000.0,153.0,6209,1220,8544,0.73,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (73%)
6808725,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-سليمان-الحمدان-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6808725,حي النرجس,1250000.0,190.0,6579,1158,8996,0.73,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (73%)
6576469,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-احمد-بن-الحسين-بن-مهران-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6576469,حي المهدية,750000.0,188.0,3989,103,5460,0.73,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (73%)
6794991,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-وادي-الشعراء-حي-حطين-مدينة-الرياض-منطقة-الرياض-6794991,حي حطين,1200000.0,168.0,7143,59,9771,0.73,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (73%)
6586440,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-أبي-عروة-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6586440,حي المهدية,600000.0,139.0,4317,51,5945,0.73,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (73%)
6792323,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/حي-طيبة-مدينة-الرياض-منطقة-الرياض-6792323,حي طيبة,380000.0,159.0,2390,501,3255,0.73,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (73%)
6744605,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-القادسية/شارع-جبل-علي-حي-القادسية-مدينة-الرياض-منطقة-الرياض-6744605,حي القادسية,670000.0,167.0,4012,237,5475,0.73,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (73%)
6771787,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/شارع-الغزاله-حي-طيبة-مدينة-الرياض-منطقة-الرياض-6771787,حي طيبة,500000.0,227.0,2203,669,3016,0.73,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (73%)
6673683,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-عوضه-محمد-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6673683,حي المهدية,750000.0,188.0,3989,103,5460,0.73,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (73%)
6721522,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-القادسية/شارع-وادي-المياه-حي-القادسية-مدينة-الرياض-منطقة-الرياض-6721522,حي القادسية,650000.0,161.0,4037,238,5554,0.73,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (73%)
6773650,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-حسن-الفخري-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6773650,حي عكاظ,340000.0,85.0,4000,50,5372,0.74,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (74%)
6642422,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-الحافظ-بن-كثير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6642422,حي المهدية,700000.0,166.0,4217,113,5703,0.74,🟢 سعر عادل,سعر المتر ضمن نطاق صفقات مشابهة (74%)
